更新时间,#genre#
凤凰香港,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237:80/PLTV/3/224/3221228530/1.m3u8?accountinfo=nVl%2FlxGDEXj8XkZipP8ISUVer4GPjw2QG0O4MRQi3g%2BEwuqkCa8s3JpukCy66ZXVAeAMYEBqNpar07yBf7G6quSAYws6gdT4%2FtVH%2Bc7R53mLahL3Oe72TRbm52ZvruhJFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026031902%2C4999656%2C36.156.32.23%2C20241026031902%2CHD-10000k-1080P-fhhongkong5s%2C1734275458503_D1%3A1F%3A8C%3ABC%3A76%3ACD%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000016268434_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FHD-10000k-1080P-fhhongkong5s%2FHD-10000k-1080P-fhhongkong5s&icpid=88888888&from=5&popid=5&hms_devid=6448&prioritypopid=5
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$1920x1080
凤凰香港,http://free.xiptv.x10.bz/kudou.php?id=123
凤凰香港,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=hkphoenix_twn
凤凰香港,http://42.92.117.243:8888/rtp/239.255.30.123:8231
凤凰香港,http://8.137.59.151:3000/laoshu.php?key=66&id=3
凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$1920x1080
凤凰香港,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237:80/PLTV/3/224/3221228530/1.m3u8?accountinfo=zZFAoaFBf0eeoBboZZ7f2LG%2Bb0LrBOSBfEzhwiBMvngq%2FpkEzcEgSA5jxU7E691yLgLXQIrVnITSKe4cR7UMbSd2y6TJst%2Bjh31VKZhtgiKIZEDSyu578hnwyF2DFwHcbF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241025090828%2C-1%2C112.25.63.228%2C20241025090828%2CHD-10000k-1080P-fhhongkong5s%2C1734208302178_77%3A98%3AB2%3A9A%3AA8%3A67%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000016268434_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FHD-10000k-1080P-fhhongkong5s%2FHD-10000k-1080P-fhhongkong5s&icpid=88888888&from=5&popid=5&hms_devid=6448&prioritypopid=5
凤凰卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=phoenixtv_hd
凤凰卫视,http://211.72.65.236:8576/.m3u8$1920x1080
凤凰卫视,http://8.137.59.151:3000/laoshu.php?key=66&id=1
凤凰卫视,http://211.72.65.236:8577/.m3u8$1920x1080
凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,http://211.72.65.236:8585/.m3u8$1920x1080
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
纬来体育,http://8.137.59.151:3000/laoshu.php?key=66&id=47
纬来体育,https://free.weidu.filegear-sg.me/a1c032a6/a1c032a6.php?id=b9de2ea719d0d5e6$1920x1080
J2,http://r.jdshipin.com/ndGgS
J2,http://r.jdshipin.com/Nr5jq
Viutv,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viu1_twn
Viutv,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viusix_twn
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8
无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$1920x1080
无线新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=inews_twn
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://8.137.59.151:3000/laoshu.php?key=66&id=7
无线新闻,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$1920x1080
无线新闻,https://nothingbe.serv00.net/tvb.php?id=C&type=hd$1920x1080
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$1920x1080
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn$1920x1080
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$1920x1080
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立新闻,http://211.72.65.236:8543/.m3u8$1920x1080
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-2.ctv
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,https://free.weidu.filegear-sg.me/a1c032a6/a1c032a6.php?id=b9de2ea719d1dce7$1920x1080
东森超视,http://211.72.65.236:8525/.m3u8$1920x1080
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-3.ctv
东森超视,http://8.137.59.151:3000/laoshu.php?key=66&id=56
🎬电影频道,#genre#
CHC家庭影院,http://218.76.32.193:9901/tsfile/live/1018_1.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-16.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-19.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-13.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-11.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-7.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-5.ctv
CHC家庭影院,http://cg14.hunancatv.cn:9090/live/CHCJTYY_8000.m3u8?t=D360byGt%2BpZL3Wo1xiFxAw%3D%3D&u=HNTV01YU00021202&p=8&cid=100000190&pid=&l=1&d=48555E45F7FC&ip=192.168.197.125&n=CHCJTYY_8000&errorcode=0&sid=dc0dvd1mPBtLnOcG8ia8jA%3D%3D&r=20231212111401&e=20231212151401&nc=XOLY5A6gm03W&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=4379470835422697120&srchost=172.16.22.158:8060&gid=DHldhfgdMMpjpVp6NSOZqw%3D%3D$1920x1080
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-14.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-20.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-10.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-6.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-22.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-23.m3u8
CHC家庭影院,https://stream1.freetv.fun/chc-jia-ting-ying-yuan-1.ctv
CHC家庭影院,http://[2001:250:5800:1005::155]:80/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-12.ctv
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-4.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-18.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-8.ctv
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC动作电影,http://58.48.5.186:1111/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://218.76.32.193:9901/tsfile/live/1020_1.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-2.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-6.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.m3u8
CHC动作电影,http://ygbh666.cn/aikmigu.php?id=chcdz
CHC动作电影,http://[2409:8087:74d9:21::6]/270000001128/9900000106/index.m3u8
CHC动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-21.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-32.ctv
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000018653/1.m3u8
CHC动作电影,http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8
CHC动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CHC动作电影,http://[2409:8087:1a01:df::4021]/TVOD/88888888/224/3221225555/main.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-13.m3u8
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-3.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-9.m3u8
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/8103864434730665389/1.m3u8
CHC动作电影,https://stream1.freetv.fun/chc-dong-zuo-dian-ying-1.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-15.ctv
CHC动作电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000106/index.m3u8
CHC动作电影,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000018653
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-gao-qing-1.m3u8
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
CHC动作电影,http://121.24.98.232:8090/hls/98/index.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-30.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.ctv
CHC动作电影,http://121.24.98.154:8090/hls/98/index.m3u8
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-20.m3u8
CHC动作电影,http://[2001:250:5800:1005::155]:80/liverespath/e0096742f0c5be4c5225cf3c7ab1077177bec05f/index.m3u8
CHC高清电影,http://58.48.5.186:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://220.249.114.102:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
淘电影,http://39.98.201.151:9090/udp/225.1.8.38:8002
淘电影,https://stream1.freetv.fun/tao-dian-ying-1.ctv
淘电影,https://stream1.freetv.fun/tao-dian-ying-2.ctv
NewTV惊悚悬疑,http://[2409:8087:74d9:21::6]/270000001128/9900000113/index.m3u8
NewTV惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV惊悚悬疑,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV动作电影,http://[2409:8087:74d9:21::6]/270000001128/9900000106/index.m3u8
NewTV动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000019624/1.m3u8
黑莓电影,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000019624
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/8785669936177902664/1.m3u8
黑莓电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000095/index.m3u8
黑莓电影,http://[2409:8087:74d9:21::6]/270000001128/9900000095/index.m3u8
黑莓电影,http://[2409:8087:1a01:df::4001]/TVOD/88888888/224/3221225681/main.m3u8
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225743/2.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:1a01:df::4001]:80/TVOD/88888888/224/3221225681/main.m3u8
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
经典电影,http://59.48.75.130:3052/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://113.57.20.158:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://121.24.98.154:8090/hls/103/index.m3u8
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-3.m3u8
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-10.ctv
经典电影,http://121.24.98.232:8090/hls/103/index.m3u8
经典电影,http://kxrj.site:998/123/mg.php?id=jdxgdy
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-11.m3u8
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-19.ctv
无线星河,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Xinhe
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,https://free.weidu.filegear-sg.me/a1c032a6/a1c032a6.php?id=b9de2ea719d1dce7$1920x1080
东森超视,http://211.72.65.236:8525/.m3u8$1920x1080
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-3.ctv
东森超视,http://8.137.59.151:3000/laoshu.php?key=66&id=56
🎥咪咕直播,#genre#
🏀体育频道,#genre#
CCTV-5,http://220.164.192.48:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://59.173.243.210:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://116.128.242.83:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://61.157.139.15:9901/tsfile/live/2375_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://36.35.16.98:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://122.139.47.206:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://119.163.228.205:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://61.138.128.226:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://122.246.190.133:9999/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://122.246.190.133:9999/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://42.92.117.243:8888/rtp/239.255.29.13:8231$1920x1080
CCTV-5,http://60.164.128.167:8029/rtp/239.255.29.13:8231$1920x1080
CCTV-5,http://122.9.151.210:887/rtp/238.255.2.134:5999
CCTV-5+,http://116.128.242.83:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.163.228.205:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.163.63.188:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://58.51.111.46:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://58.48.5.186:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.163.57.184:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://122.246.190.133:9999/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://42.92.117.243:8888/rtp/239.255.30.184:8231$1920x1080
CCTV-5+,http://60.164.128.167:8029/rtp/239.255.30.184:8231$1920x1080
CCTV-5+,http://122.9.151.210:887/rtp/238.255.2.185:5999
CCTV-5+,http://218.89.240.144:59901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265016
CCTV-5+,http://123.182.60.29:9002/hls/17/index.m3u8
CCTV-5+,http://ygbh666.cn/aikmigu.php?id=cctv5p
CCTV-5+,http://101.43.66.162/migunew.php?id=cctv5p
CCTV-5+,http://221.0.78.198:1681/hls/10217/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-24.ctv
广东体育,http://120.238.84.44:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-15.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-3.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-14.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-21.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-4.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-9.ctv
广东体育,http://www.zzlag.top:9003/hls/30/index.m3u8
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-22.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-7.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-11.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-10.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-23.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-gao-qing-2.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,http://211.72.65.236:8585/.m3u8$1920x1080
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
纬来体育,http://8.137.59.151:3000/laoshu.php?key=66&id=47
纬来体育,https://free.weidu.filegear-sg.me/a1c032a6/a1c032a6.php?id=b9de2ea719d0d5e6$1920x1080
五星体育,http://210.22.75.86:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,http://42.92.117.243:8888/rtp/239.255.29.45:8231$1920x1080
五星体育,http://60.164.128.167:8029/rtp/239.255.29.45:8231$1920x1080
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-11.ctv
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-3.m3u8
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IAS
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-7.m3u8
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-13.m3u8
五星体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-12.ctv
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-1.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-12.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-2.ctv
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-6.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-4.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-15.ctv
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-14.ctv
五星体育,http://116.227.232.149:7777/tsfile/live/1030_1.m3u8
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IAS
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
劲爆体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
劲爆体育,http://www.72444165.xyz:5005/itv/bestzb/5000000002000029972
超级体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010063/1.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8
超级体育,http://[2409:8087:1a0a:df::4016]/wh7f454c46tw2798497282_1170252542/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8?icpid=88888888&RTS=1713110634&from=4&hms_devid=992&online=1713110634&vqe=3
超级体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000007755/1.m3u8
超级体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3$1920x1080
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009204/1.m3u8
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009601/1.m3u8
超级体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000009601/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=no$1920x1080
超级体育,http://[2409:8087:1a01:df::4013]/TVOD/88888888/224/3221225635/main.m3u8
超级体育,http://www.72444165.xyz:5005/itv/ystenlive/1000000001000009601
精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/index.m3u8
精品体育,http://[2409:8087:74d9:21::6]/270000001128/9900000102/index.m3u8
精品体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/6460382139625130259/1.m3u8
精品体育,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000014634
精品体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3$1920x1080
精品体育,http://[2409:8087:1a01:df::4005]/TVOD/88888888/224/3221225526/main.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000014634/1.m3u8
精品体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=no$1920x1080
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-1.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-9.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-5.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-7.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-11.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-13.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-6.m3u8
